11.04.2017	3,6972
12.04.2017	3,6492
13.04.2017	3,6633
14.04.2017	3,7327
17.04.2017	3,7011
18.04.2017	3,6608
19.04.2017	3,673
20.04.2017	3,6415
21.04.2017	3,6401
24.04.2017	3,573
25.04.2017	3,5797
26.04.2017	3,5783
27.04.2017	3,5612
28.04.2017	3,5516
1.05.2017	3,5545
2.05.2017	3,5273
3.05.2017	3,5349
4.05.2017	3,554
5.05.2017	3,5441
8.05.2017	3,5851
9.05.2017	3,6239
10.05.2017	3,5874
11.05.2017	3,5758
12.05.2017	3,5731
15.05.2017	3,5483
16.05.2017	3,5392
17.05.2017	3,5681
18.05.2017	3,6251
19.05.2017	3,5753
22.05.2017	3,5593
23.05.2017	3,5704
24.05.2017	3,5604
25.05.2017	3,5667
26.05.2017	3,5777
29.05.2017	3,5772
30.05.2017	3,5491
31.05.2017	3,527
1.06.2017	3,5246
2.06.2017	3,5098
5.06.2017	3,5237
6.06.2017	3,5151
7.06.2017	3,5503
8.06.2017	3,5244
9.06.2017	3,5373
12.06.2017	3,5164
13.06.2017	3,5198
14.06.2017	3,4878
15.06.2017	3,513
16.06.2017	3,5027
19.06.2017	3,5228
20.06.2017	3,5444
21.06.2017	3,531
22.06.2017	3,5077
23.06.2017	3,5088
26.06.2017	3,5008
27.06.2017	3,5263
28.06.2017	3,5128
29.06.2017	3,5265
30.06.2017	3,5212
3.07.2017	3,5571
4.07.2017	3,5594
5.07.2017	3,6062
6.07.2017	3,6212
7.07.2017	3,6182
10.07.2017	3,6083
11.07.2017	3,6139
12.07.2017	3,5672
13.07.2017	3,5657
14.07.2017	3,5381
17.07.2017	3,5284
18.07.2017	3,5231
19.07.2017	3,522
20.07.2017	3,5264
21.07.2017	3,5364
24.07.2017	3,5567
25.07.2017	3,5724
26.07.2017	3,5385
27.07.2017	3,5363
28.07.2017	3,5279
31.07.2017	3,5193
1.08.2017	3,5271
2.08.2017	3,5305
3.08.2017	3,5396
4.08.2017	3,528
7.08.2017	3,5291
8.08.2017	3,5338
9.08.2017	3,5376
10.08.2017	3,5418
11.08.2017	3,5369
14.08.2017	3,5257
15.08.2017	3,5352
16.08.2017	3,5156
17.08.2017	3,5254
18.08.2017	3,5185
21.08.2017	3,497
22.08.2017	3,4944
23.08.2017	3,4787
24.08.2017	3,4838
25.08.2017	3,4389
28.08.2017	3,4441
29.08.2017	3,4465
30.08.2017	3,4517
31.08.2017	3,4527
1.09.2017	3,4284
4.09.2017	3,4348
5.09.2017	3,4375
6.09.2017	3,4257
7.09.2017	3,4045
8.09.2017	3,4117
11.09.2017	3,406
12.09.2017	3,4331
13.09.2017	3,4579
14.09.2017	3,4331
15.09.2017	3,4376
18.09.2017	3,4895
19.09.2017	3,4887
20.09.2017	3,503
21.09.2017	3,5023
22.09.2017	3,4962
25.09.2017	3,5494
26.09.2017	3,5424
27.09.2017	3,5774
28.09.2017	3,5603
29.09.2017	3,5637
2.10.2017	3,5635
3.10.2017	3,5718
4.10.2017	3,5723
5.10.2017	3,5836
6.10.2017	3,6149
9.10.2017	3,7011
10.10.2017	3,7114
11.10.2017	3,6484
12.10.2017	3,654
13.10.2017	3,6349
16.10.2017	3,6463
17.10.2017	3,6663
18.10.2017	3,6768
19.10.2017	3,6456
20.10.2017	3,6714
23.10.2017	3,7163
24.10.2017	3,7414
25.10.2017	3,7668
26.10.2017	3,8203
27.10.2017	3,7885
30.10.2017	3,7798
31.10.2017	3,792
1.11.2017	3,813
2.11.2017	3,7975
3.11.2017	3,8864
6.11.2017	3,828
7.11.2017	3,8844
8.11.2017	3,8665
9.11.2017	3,8647
10.11.2017	3,8636
13.11.2017	3,8706
14.11.2017	3,886
15.11.2017	3,8811
16.11.2017	3,8629
17.11.2017	3,8773
20.11.2017	3,9285
21.11.2017	3,9566
22.11.2017	3,9184
23.11.2017	3,9201
24.11.2017	3,9437
27.11.2017	3,9062
28.11.2017	3,9645
29.11.2017	3,9613
30.11.2017	3,919
1.12.2017	3,9131
4.12.2017	3,8742
5.12.2017	3,8444
6.12.2017	3,8506
7.12.2017	3,8631
8.12.2017	3,8388
11.12.2017	3,8367
12.12.2017	3,8479
13.12.2017	3,8119
14.12.2017	3,8869
15.12.2017	3,8617
18.12.2017	3,83
19.12.2017	3,8336
20.12.2017	3,8203
21.12.2017	3,8175
22.12.2017	3,8157
25.12.2017	3,8074
26.12.2017	3,812
27.12.2017	3,8156
28.12.2017	3,7749
29.12.2017	3,79
1.01.2018	3,7875
2.01.2018	3,7667
3.01.2018	3,7812
4.01.2018	3,748
5.01.2018	3,7367
8.01.2018	3,7443
9.01.2018	3,7679
10.01.2018	3,7994
11.01.2018	3,7741
12.01.2018	3,7483
15.01.2018	3,8007
16.01.2018	3,798
17.01.2018	3,8182
18.01.2018	3,7701
19.01.2018	3,8065
22.01.2018	3,775
23.01.2018	3,7673
24.01.2018	3,7384
25.01.2018	3,7525
26.01.2018	3,7548
29.01.2018	3,7934
30.01.2018	3,781
31.01.2018	3,7555
1.02.2018	3,7315
2.02.2018	3,7734
5.02.2018	3,79
6.02.2018	3,7695
7.02.2018	3,8047
8.02.2018	3,8216
9.02.2018	3,8226
12.02.2018	3,7997
13.02.2018	3,8106
14.02.2018	3,7824
15.02.2018	3,7644
16.02.2018	3,7474
19.02.2018	3,7573
20.02.2018	3,7984
21.02.2018	3,7891
22.02.2018	3,7843
23.02.2018	3,7905
26.02.2018	3,7864
27.02.2018	3,8155
28.02.2018	3,7988
1.03.2018	3,8056
2.03.2018	3,8071
5.03.2018	3,8084
6.03.2018	3,7942
7.03.2018	3,8027
8.03.2018	3,8236
9.03.2018	3,8111
12.03.2018	3,8438
13.03.2018	3,8733
14.03.2018	3,8796
15.03.2018	3,8956
16.03.2018	3,9196
19.03.2018	3,9362
20.03.2018	3,9339
21.03.2018	3,9085
22.03.2018	3,9343
23.03.2018	3,9824
26.03.2018	3,9657
27.03.2018	3,9819
28.03.2018	4,0103
29.03.2018	3,9422
30.03.2018	3,9552
2.04.2018	3,9735
3.04.2018	3,9887
4.04.2018	3,9991
5.04.2018	4,0515
6.04.2018	4,0449
9.04.2018	4,0737
10.04.2018	4,1121
11.04.2018	4,136
12.04.2018	4,1102
13.04.2018	4,0969
16.04.2018	4,0963
17.04.2018	4,0976
18.04.2018	4,0086
19.04.2018	4,0403
20.04.2018	4,0766
23.04.2018	4,1079
24.04.2018	4,086
25.04.2018	4,0809
26.04.2018	4,0664
27.04.2018	4,0422
30.04.2018	4,0617
1.05.2018	4,103
2.05.2018	4,1771
3.05.2018	4,2131
4.05.2018	4,226
7.05.2018	4,2669
8.05.2018	4,3327
9.05.2018	4,2876
10.05.2018	4,2352
11.05.2018	4,3136
14.05.2018	4,3674
15.05.2018	4,445
16.05.2018	4,4139
17.05.2018	4,4606
18.05.2018	4,4917
21.05.2018	4,5749
22.05.2018	4,6691
23.05.2018	4,5762
24.05.2018	4,7073
25.05.2018	4,7081
28.05.2018	4,5822
29.05.2018	4,5488
30.05.2018	4,465
31.05.2018	4,5245
1.06.2018	4,6508
4.06.2018	4,5921
5.06.2018	4,5985
6.06.2018	4,5554
7.06.2018	4,4844
8.06.2018	4,474
11.06.2018	4,524
12.06.2018	4,5976
13.06.2018	4,6452
14.06.2018	4,7259
15.06.2018	4,7301
18.06.2018	4,7042
19.06.2018	4,7402
20.06.2018	4,7327
21.06.2018	4,7225
22.06.2018	4,6773
25.06.2018	4,681
26.06.2018	4,6155
27.06.2018	4,6225
28.06.2018	4,5853
29.06.2018	4,5872
2.07.2018	4,6161
3.07.2018	4,6705
4.07.2018	4,6667
5.07.2018	4,5925
6.07.2018	4,5704
9.07.2018	4,7338
10.07.2018	4,7077
11.07.2018	4,8762
12.07.2018	4,8552
13.07.2018	4,8552
16.07.2018	4,8463
17.07.2018	4,8065
18.07.2018	4,7953
19.07.2018	4,8066
20.07.2018	4,7927
23.07.2018	4,7395
24.07.2018	4,8861
25.07.2018	4,7728
26.07.2018	4,8649
27.07.2018	4,8529
30.07.2018	4,8823
31.07.2018	4,9142
1.08.2018	4,995
2.08.2018	5,066
3.08.2018	5,0815
6.08.2018	5,3301
7.08.2018	5,2443
8.08.2018	5,28
9.08.2018	5,5457
10.08.2018	6,4275
13.08.2018	6,8834
14.08.2018	6,3544
15.08.2018	5,9905
16.08.2018	5,827
17.08.2018	6,014
20.08.2018	6,0808
21.08.2018	6,0758
22.08.2018	6,0512
23.08.2018	6,1247
24.08.2018	6,0068
27.08.2018	6,1217
28.08.2018	6,273
29.08.2018	6,4752
30.08.2018	6,6519
31.08.2018	6,538
3.09.2018	6,634
4.09.2018	6,6711
5.09.2018	6,6011
6.09.2018	6,5827
7.09.2018	6,397
10.09.2018	6,4616
11.09.2018	6,4302
12.09.2018	6,342
13.09.2018	6,0812
14.09.2018	6,1703
17.09.2018	6,3144
18.09.2018	6,3846
